experiment,model,phase,window_id,day,y_true,y_score,f1,pr_auc,roc_auc,fpr,n
B,RandomForest,5,3092,fri_am,0.0,0.0810744134405198,0.0,0.14930555555555555,0.7222222222222222,0.0,20
B,RandomForest,5,3093,fri_am,0.0,0.140539191735458,0.0,0.14930555555555555,0.7222222222222222,0.0,20
B,RandomForest,5,3094,fri_am,0.0,0.12551929640685336,0.0,0.12777777777777777,0.6666666666666667,0.0,20
B,RandomForest,5,3095,fri_am,0.0,0.08201004619800159,0.0,0.12777777777777777,0.6666666666666667,0.0,20
B,RandomForest,5,3096,fri_am,0.0,0.08042692333142919,0.0,0.12777777777777777,0.6666666666666667,0.0,20
B,RandomForest,5,3097,fri_am,0.0,0.09164337902821097,0.0,0.13680555555555557,0.6944444444444445,0.0,20
B,RandomForest,5,3098,fri_am,0.0,0.10552742194149412,0.0,0.08333333333333333,0.736842105263158,0.0,20
B,RandomForest,5,3099,fri_am,0.0,0.05389367768605338,0.0,0.5,,0.0,20
B,RandomForest,5,3100,fri_am,0.0,0.12551929640685336,0.0,0.5,,0.0,20
B,RandomForest,5,3101,fri_am,0.0,0.09625620407022505,0.0,0.5,,0.0,20
B,RandomForest,5,3102,fri_am,0.0,0.09625620407022505,0.0,0.5,,0.0,20
B,RandomForest,5,3103,fri_am,0.0,0.10060879143898983,0.0,0.5,,0.0,20
B,RandomForest,5,3104,fri_am,0.0,0.09443090658863788,0.0,0.5,,0.0,20
B,RandomForest,5,3105,fri_am,0.0,0.08014637830854704,0.0,0.5,,0.0,20
B,RandomForest,5,3106,fri_am,0.0,0.09499870244928971,0.0,0.5,,0.0,20
B,RandomForest,5,3107,fri_am,0.0,0.08474270113501411,0.0,0.5,,0.0,20
B,RandomForest,5,3108,fri_am,0.0,0.06464739200804799,0.0,0.5,,0.0,20
B,RandomForest,5,3109,fri_am,0.0,0.0863733141130341,0.0,0.5,,0.0,20
B,RandomForest,5,3110,fri_am,1.0,0.10122337491409258,0.0,0.1,0.7894736842105263,0.0,20
B,RandomForest,5,3111,fri_am,1.0,0.13888269318513988,0.0,0.2583333333333333,0.8611111111111113,0.0,20
B,RandomForest,5,3112,fri_am,1.0,0.034731155663365085,0.0,0.214766081871345,0.5686274509803921,0.0,20
B,RandomForest,5,3113,fri_am,1.0,0.07546432445081969,0.0,0.4136706656346749,0.484375,0.0,20
B,RandomForest,5,3114,fri_am,1.0,0.08787149736323738,0.0,0.41893810394971387,0.49333333333333335,0.0,20
B,RandomForest,5,3115,fri_am,1.0,0.019758593510091852,0.0,0.400383218146376,0.40476190476190477,0.0,20
B,RandomForest,5,3116,fri_am,1.0,0.07886374930227434,0.0,0.40182402705898945,0.3626373626373626,0.0,20
B,RandomForest,5,3117,fri_am,1.0,0.12551929640685336,0.0,0.5142412138300296,0.44270833333333326,0.0,20
B,RandomForest,5,3118,fri_am,1.0,0.0449866073315108,0.0,0.5367482725583861,0.40909090909090906,0.0,20
B,RandomForest,5,3119,fri_am,1.0,0.08160548156238284,0.0,0.5438640128791057,0.365,0.0,20
B,RandomForest,5,3120,fri_am,1.0,0.08802917650467683,0.0,0.6171462996927393,0.39393939393939387,0.0,20
B,RandomForest,5,3121,fri_am,1.0,0.29324401026281316,0.0,0.6990482053707674,0.45833333333333337,0.0,20
B,RandomForest,5,3122,fri_am,1.0,0.04353506852543716,0.0,0.7220212501306214,0.4395604395604396,0.0,20
B,RandomForest,5,3123,fri_am,1.0,0.0496822907653752,0.0,0.7530154811280418,0.4285714285714286,0.0,20
B,RandomForest,5,3124,fri_am,1.0,0.04498842752948936,0.0,0.7927854896508146,0.42666666666666664,0.0,20
B,RandomForest,5,3125,fri_am,1.0,0.21065671932547414,0.0,0.843476948157192,0.453125,0.0,20
B,RandomForest,5,3126,fri_am,1.0,0.0869657881659688,0.0,0.9061127779826561,0.5294117647058824,0.0,20
B,RandomForest,5,3127,fri_am,1.0,0.0810744134405198,0.0,0.9398865138416224,0.5555555555555556,0.0,20
B,RandomForest,5,3128,fri_am,1.0,0.045658058301206464,0.0,0.9579301600667902,0.42105263157894735,0.0,20
B,RandomForest,5,3129,fri_am,1.0,0.0956230519152974,0.0,1.0000000000000002,,0.0,20
B,RandomForest,5,3130,fri_am,0.0,0.13303859989976788,0.0,0.9150312461152446,0.15789473684210525,0.0,20
B,RandomForest,5,3131,fri_am,1.0,0.09499870244928971,0.0,0.8996803689222621,0.10526315789473684,0.0,20
B,RandomForest,5,3132,fri_am,0.0,0.11249952115685175,0.0,0.8294178158729243,0.1388888888888889,0.0,20
B,RandomForest,5,3133,fri_am,0.0,0.09443090658863788,0.0,0.7811761949578376,0.19607843137254902,0.0,20
B,RandomForest,5,3134,fri_am,1.0,0.04975906775780338,0.0,0.7811761949578376,0.19607843137254902,0.0,20
B,RandomForest,5,3135,fri_am,1.0,0.11769438943860226,0.0,0.7945865591034958,0.23529411764705885,0.0,20
B,RandomForest,5,3136,fri_am,1.0,0.12151953897842332,0.0,0.8067480903826741,0.27450980392156865,0.0,20
B,RandomForest,5,3137,fri_am,1.0,0.04559255700494398,0.0,0.7945865591034958,0.23529411764705885,0.0,20
B,RandomForest,5,3138,fri_am,1.0,0.09001296292559731,0.0,0.7945865591034958,0.23529411764705885,0.0,20
B,RandomForest,5,3139,fri_am,1.0,0.15313311597660773,0.0,0.8239049531277722,0.29411764705882354,0.0,20
B,RandomForest,5,3140,fri_am,1.0,0.08802917650467683,0.0,0.8239049531277722,0.29411764705882354,0.0,20
B,RandomForest,5,3141,fri_am,1.0,0.09581029798931824,0.0,0.7993251211949991,0.2549019607843137,0.0,20
B,RandomForest,5,3142,fri_am,1.0,0.038696795913570524,0.0,0.7993251211949991,0.2549019607843137,0.0,20
B,RandomForest,5,3143,fri_am,1.0,0.09001296292559731,0.0,0.799191431355427,0.2549019607843137,0.0,20
B,RandomForest,5,3144,fri_am,1.0,0.08846761816903813,0.0,0.799191431355427,0.2549019607843137,0.0,20
B,RandomForest,5,3145,fri_am,1.0,0.019758593510091852,0.0,0.7615651687291644,0.19607843137254904,0.0,20
B,RandomForest,5,3146,fri_am,1.0,0.09074241901227807,0.0,0.7616097320090217,0.19607843137254904,0.0,20
B,RandomForest,5,3147,fri_am,1.0,0.10236994791966644,0.0,0.7663791456019647,0.21568627450980393,0.0,20
B,RandomForest,5,3148,fri_am,1.0,0.13303859989976788,0.0,0.7938670172074835,0.2647058823529412,0.0,20
B,RandomForest,5,3149,fri_am,1.0,0.03459135441305268,0.0,0.7894183612882393,0.2450980392156863,0.0,20
B,RandomForest,5,3150,fri_am,1.0,0.09247588021245547,0.0,0.8848975984360402,0.3055555555555556,0.0,20
B,RandomForest,5,3151,fri_am,1.0,0.09499870244928971,0.0,0.8848975984360402,0.3055555555555556,0.0,20
B,RandomForest,5,3152,fri_am,1.0,0.05786762601905611,0.0,0.9516768373660991,0.3684210526315789,0.0,20
B,RandomForest,5,3153,fri_am,1.0,0.06983772194107668,0.0,1.0,,0.0,20
B,RandomForest,5,3154,fri_am,1.0,0.08351239427220754,0.0,1.0,,0.0,20
B,RandomForest,5,3155,fri_am,1.0,0.09064611508052493,0.0,1.0,,0.0,20
B,RandomForest,5,3156,fri_am,1.0,0.0914525993389721,0.0,1.0,,0.0,20
B,RandomForest,5,3157,fri_am,1.0,0.09247588021245547,0.0,1.0,,0.0,20
B,RandomForest,5,3158,fri_am,1.0,0.12551929640685336,0.0,1.0,,0.0,20
B,RandomForest,5,3159,fri_am,1.0,0.10394834352090579,0.0,1.0,,0.0,20
B,RandomForest,5,3160,fri_am,1.0,0.043505166934772556,0.0,1.0,,0.0,20
B,RandomForest,5,3161,fri_am,1.0,0.0956230519152974,0.0,1.0,,0.0,20
B,RandomForest,5,3162,fri_am,1.0,0.05571801822884388,0.0,1.0,,0.0,20
B,RandomForest,5,3163,fri_am,1.0,0.09001296292559731,0.0,1.0,,0.0,20
B,RandomForest,5,3164,fri_am,1.0,0.12551929640685336,0.0,1.0,,0.0,20
B,RandomForest,5,3165,fri_am,1.0,0.09489206893193948,0.0,1.0,,0.0,20
B,RandomForest,5,3166,fri_am,1.0,0.13303859989976788,0.0,1.0,,0.0,20
B,RandomForest,5,3167,fri_am,1.0,0.07325366031257423,0.0,1.0,,0.0,20
B,RandomForest,5,3168,fri_am,1.0,0.04868137591094497,0.0,1.0,,0.0,20
B,RandomForest,5,3169,fri_am,1.0,0.07557899971412388,0.0,1.0,,0.0,20
B,RandomForest,5,3170,fri_am,1.0,0.09064611508052493,0.0,1.0,,0.0,20
B,RandomForest,5,3171,fri_am,1.0,0.11723414543470384,0.0,1.0,,0.0,20
B,RandomForest,5,3172,fri_am,1.0,0.12551929640685336,0.0,1.0,,0.0,20
B,RandomForest,5,3173,fri_am,1.0,0.1029687712916797,0.0,1.0,,0.0,20
B,RandomForest,5,3174,fri_am,1.0,0.08912248326190766,0.0,1.0,,0.0,20
B,RandomForest,5,3175,fri_am,0.0,0.1433281767980662,0.0,0.8321365092731395,0.0,0.0,20
B,RandomForest,5,3176,fri_am,1.0,0.09499870244928971,0.0,0.8321365092731395,0.0,0.0,20
B,RandomForest,5,3177,fri_am,1.0,0.09092385871972147,0.0,0.8321365092731395,0.0,0.0,20
B,RandomForest,5,3178,fri_am,1.0,0.03340720212193679,0.0,0.8360838776941921,0.0,0.0,20
B,RandomForest,5,3179,fri_am,1.0,0.09060516330569182,0.0,0.8360838776941921,0.0,0.0,20
B,RandomForest,5,3180,fri_am,1.0,0.09407770715873826,0.0,0.8360838776941921,0.0,0.0,20
B,RandomForest,5,3181,fri_am,1.0,0.09813583088453676,0.0,0.8360838776941921,0.0,0.0,20
B,RandomForest,5,3182,fri_am,1.0,0.11088164989838599,0.0,0.8360838776941921,0.0,0.0,20
B,RandomForest,5,3183,fri_am,1.0,0.11751740976645729,0.0,0.8360838776941921,0.0,0.0,20
B,RandomForest,5,3184,fri_am,1.0,0.04025895158649948,0.0,0.8382768601503324,0.0,0.0,20
B,RandomForest,5,3185,fri_am,1.0,0.08893862531014879,0.0,0.8382768601503324,0.0,0.0,20
B,RandomForest,5,3186,fri_am,1.0,0.2156424398036755,0.0,0.8777505443608586,0.05263157894736842,0.0,20
B,RandomForest,5,3187,fri_am,0.0,0.09625620407022505,0.0,0.8331104966489384,0.2222222222222222,0.0,20
B,RandomForest,5,3188,fri_am,1.0,0.0914525993389721,0.0,0.8331104966489384,0.2222222222222222,0.0,20
B,RandomForest,5,3189,fri_am,1.0,0.10129372510649062,0.0,0.8382802497353581,0.25,0.0,20
B,RandomForest,5,3190,fri_am,1.0,0.11223414543470384,0.0,0.8430221128105545,0.2777777777777778,0.0,20
B,RandomForest,5,3191,fri_am,1.0,0.09443090658863788,0.0,0.8382802497353581,0.25,0.0,20
B,RandomForest,5,3192,fri_am,1.0,0.09443090658863788,0.0,0.8330263215647633,0.2222222222222222,0.0,20
B,RandomForest,5,3193,fri_am,1.0,0.10394834352090579,0.0,0.8330263215647633,0.2222222222222222,0.0,20
B,RandomForest,5,3194,fri_am,1.0,0.09252574189483666,0.0,0.8330263215647633,0.2222222222222222,0.0,20
B,RandomForest,5,3195,fri_am,0.0,0.0835694037871912,0.0,0.9462993094701042,0.6388888888888888,0.0,20
B,RandomForest,5,3196,fri_am,0.0,0.014778923255619652,0.0,0.9459954730158245,0.7647058823529411,0.0,20
B,RandomForest,5,3197,fri_am,0.0,0.005,0.0,0.9458356237308443,0.828125,0.0,20
B,RandomForest,5,3198,fri_am,1.0,0.12551929640685336,0.0,0.9567840324503927,0.859375,0.0,20
B,RandomForest,5,3199,fri_am,0.0,0.08560314081975562,0.0,0.9543958873370637,0.88,0.0,20
B,RandomForest,5,3200,fri_am,1.0,0.06708876749744808,0.0,0.9468667089990619,0.8533333333333333,0.0,20
B,RandomForest,5,3201,fri_am,0.0,0.08814278032902897,0.0,0.9314922006098476,0.8452380952380952,0.0,20
B,RandomForest,5,3202,fri_am,1.0,0.09020020899961816,0.0,0.9218833570724325,0.8333333333333333,0.0,20
B,RandomForest,5,3203,fri_am,0.0,0.09761851048825312,0.0,0.8589452245843647,0.7582417582417582,0.0,20
B,RandomForest,5,3204,fri_am,1.0,0.10782334567105528,0.0,0.8915609779863172,0.8131868131868132,0.0,20
B,RandomForest,5,3205,fri_am,1.0,0.0869657881659688,0.0,0.8870385773100704,0.8021978021978022,0.0,20
B,RandomForest,5,3206,fri_am,1.0,0.08966831249627283,0.0,0.8663426066140998,0.7802197802197803,0.0,20
B,RandomForest,5,3207,fri_am,1.0,0.09761851048825312,0.0,0.9242493034509841,0.8511904761904762,0.0,20
B,RandomForest,5,3208,fri_am,0.0,0.10179117077474441,0.0,0.8569103721818654,0.7747252747252747,0.0,20
B,RandomForest,5,3209,fri_am,1.0,0.08167881490952059,0.0,0.8354738241898876,0.7307692307692308,0.0,20
B,RandomForest,5,3210,fri_am,1.0,0.10122337491409258,0.0,0.8181661318821951,0.7197802197802198,0.0,20
B,RandomForest,5,3211,fri_am,1.0,0.08351239427220754,0.0,0.8056612756273389,0.6868131868131868,0.0,20
B,RandomForest,5,3212,fri_am,1.0,0.11015415148275613,0.0,0.8321264770925403,0.7087912087912088,0.0,20
B,RandomForest,5,3213,fri_am,1.0,0.19893468878484144,0.0,0.8321264770925403,0.7087912087912088,0.0,20
B,RandomForest,5,3214,fri_am,1.0,0.09020020899961816,0.0,0.8319128018788651,0.7087912087912088,0.0,20
B,RandomForest,5,3215,fri_am,0.0,0.13108420417876282,0.0,0.7208706389136252,0.6098901098901099,0.0,20
B,RandomForest,5,3216,fri_am,1.0,0.10067904934476367,0.0,0.7348561607504001,0.5535714285714286,0.0,20
B,RandomForest,5,3217,fri_am,1.0,0.12250314929014974,0.0,0.7556359017659326,0.48666666666666664,0.0,20
B,RandomForest,5,3218,fri_am,1.0,0.05984619291994894,0.0,0.7354271535424787,0.4333333333333333,0.0,20
B,RandomForest,5,3219,fri_am,1.0,0.07546432445081969,0.0,0.7497709146074084,0.3359375,0.0,20
B,RandomForest,5,3220,fri_am,1.0,0.08201004619800159,0.0,0.7497709146074084,0.3359375,0.0,20
B,RandomForest,5,3221,fri_am,1.0,0.1344495953906058,0.0,0.8089328337438882,0.28431372549019607,0.0,20
B,RandomForest,5,3222,fri_am,1.0,0.12551929640685336,0.0,0.8199664080127567,0.32352941176470584,0.0,20
B,RandomForest,5,3223,fri_am,0.0,0.0956230519152974,0.0,0.8219717556063394,0.33333333333333337,0.0,20
B,RandomForest,5,3224,fri_am,0.0,0.1189570461798321,0.0,0.760739373232117,0.296875,0.0,20
B,RandomForest,5,3225,fri_am,1.0,0.1524050824616561,0.0,0.7959466139081077,0.359375,0.0,20
B,RandomForest,5,3226,fri_am,1.0,0.09499870244928971,0.0,0.7959466139081077,0.359375,0.0,20
B,RandomForest,5,3227,fri_am,1.0,0.08201004619800159,0.0,0.7921885153889798,0.34375,0.0,20
B,RandomForest,5,3228,fri_am,1.0,0.25004419094330976,0.0,0.8523206598739289,0.37254901960784315,0.0,20
B,RandomForest,5,3229,fri_am,1.0,0.10742309420719864,0.0,0.8562185857657993,0.39215686274509803,0.0,20
B,RandomForest,5,3230,fri_am,1.0,0.0003392706555050525,0.0,0.8523206598739289,0.37254901960784315,0.0,20
B,RandomForest,5,3231,fri_am,1.0,0.04498842752948936,0.0,0.8523113914606812,0.37254901960784315,0.0,20
B,RandomForest,5,3232,fri_am,1.0,0.06464739200804799,0.0,0.8481548862012348,0.35294117647058826,0.0,20
B,RandomForest,5,3233,fri_am,1.0,0.09581029798931824,0.0,0.828266931019162,0.3137254901960785,0.0,20
B,RandomForest,5,3234,fri_am,1.0,0.08499507431599172,0.0,0.828266931019162,0.3137254901960785,0.0,20
B,RandomForest,5,3235,fri_am,1.0,0.12551929640685336,0.0,0.9136163334047751,0.41666666666666663,0.0,20
B,RandomForest,5,3236,fri_am,1.0,0.12551929640685336,0.0,0.9210568095952514,0.4444444444444444,0.0,20
B,RandomForest,5,3237,fri_am,1.0,0.17081774909846112,0.0,0.9210568095952514,0.4444444444444444,0.0,20
B,RandomForest,5,3238,fri_am,1.0,0.08825979363159622,0.0,0.9210644408528825,0.4444444444444444,0.0,20
B,RandomForest,5,3239,fri_am,1.0,0.005400594459844972,0.0,0.9210644408528825,0.4444444444444444,0.0,20
B,RandomForest,5,3666,fri_pm_scan,0.0,0.049662464665018696,0.0,0.9140282237441225,0.5882352941176471,0.0,20
B,RandomForest,5,3667,fri_pm_scan,1.0,0.1369353534294979,0.0,0.9140282237441225,0.5882352941176471,0.0,20
B,RandomForest,5,3668,fri_pm_scan,0.0,0.03878411018513486,0.0,0.8957836462589268,0.640625,0.0,20
B,RandomForest,5,3669,fri_pm_scan,0.0,0.2156424398036755,0.0,0.8038193605446411,0.53125,0.0,20
B,RandomForest,5,3670,fri_pm_scan,0.0,0.0835694037871912,0.0,0.8308515297643103,0.609375,0.0,20
B,RandomForest,5,3671,fri_pm_scan,0.0,0.08560314081975562,0.0,0.7992727877557598,0.6,0.0,20
B,RandomForest,5,3672,fri_pm_scan,0.0,0.10080677389051154,0.0,0.7502138214198696,0.5595238095238095,0.0,20
B,RandomForest,5,3673,fri_pm_scan,0.0,0.09907875695694698,0.0,0.7192015993188892,0.5604395604395604,0.0,20
B,RandomForest,5,3674,fri_pm_scan,0.0,0.13303859989976788,0.0,0.5669668199805583,0.4791666666666667,0.0,20
B,RandomForest,5,3675,fri_pm_scan,0.0,0.07998847759562717,0.0,0.522967075767526,0.47474747474747475,0.0,20
B,RandomForest,5,3676,fri_pm_scan,0.0,0.08675964404091786,0.0,0.5080255881029875,0.5299999999999999,0.0,20
B,RandomForest,5,3677,fri_pm_scan,0.0,0.13303859989976788,0.0,0.463339007101907,0.5454545454545454,0.0,20
B,RandomForest,5,3678,fri_pm_scan,0.0,0.09625620407022505,0.0,0.44264211665527453,0.5833333333333333,0.0,20
B,RandomForest,5,3679,fri_pm_scan,0.0,0.08560314081975562,0.0,0.42050011392116654,0.6043956043956044,0.0,20
B,RandomForest,5,3680,fri_pm_scan,0.0,0.07635691343329061,0.0,0.4189355965671755,0.6666666666666667,0.0,20
B,RandomForest,5,3681,fri_pm_scan,0.0,0.020932556433014705,0.0,0.37605263157894736,0.6533333333333333,0.0,20
B,RandomForest,5,3682,fri_pm_scan,0.0,0.01824680126826325,0.0,0.32598684210526313,0.625,0.0,20
B,RandomForest,5,3683,fri_pm_scan,0.0,0.03475906775780338,0.0,0.1913533834586466,0.5294117647058824,0.0,20
B,RandomForest,5,3684,fri_pm_scan,0.0,0.034731155663365085,0.0,0.1631578947368421,0.4722222222222222,0.0,20
B,RandomForest,5,3685,fri_pm_scan,0.0,0.03462791300192993,0.0,0.25,0.9473684210526316,0.0,20
B,RandomForest,5,3686,fri_pm_scan,0.0,0.07587726391976292,0.0,0.25,0.9473684210526316,0.0,20
B,RandomForest,5,3687,fri_pm_scan,0.0,0.09074241901227807,0.0,0.5,,0.0,20
B,RandomForest,5,3688,fri_pm_scan,0.0,0.12554478164839003,0.0,0.5,,0.0,20
B,RandomForest,5,3689,fri_pm_scan,0.0,0.09001296292559731,0.0,0.5,,0.0,20
B,RandomForest,5,3690,fri_pm_scan,0.0,0.13130021215793883,0.0,0.5,,0.0,20
B,RandomForest,5,3691,fri_pm_scan,0.0,0.1338001168546001,0.0,0.5,,0.0,20
B,RandomForest,5,3692,fri_pm_scan,0.0,0.037491448274771105,0.0,0.5,,0.0,20
B,RandomForest,5,3693,fri_pm_scan,0.0,0.08787149736323738,0.0,0.5,,0.0,20
B,RandomForest,5,3694,fri_pm_scan,0.0,0.06464739200804799,0.0,0.5,,0.0,20
B,RandomForest,5,3695,fri_pm_scan,0.0,0.08160548156238284,0.0,0.5,,0.0,20
B,RandomForest,5,3696,fri_pm_scan,0.0,0.08148735290946303,0.0,0.5,,0.0,20
B,RandomForest,5,3697,fri_pm_scan,0.0,0.08893862531014879,0.0,0.5,,0.0,20
B,RandomForest,5,3698,fri_pm_scan,0.0,0.0810744134405198,0.0,0.5,,0.0,20
B,RandomForest,5,3699,fri_pm_scan,0.0,0.034731155663365085,0.0,0.5,,0.0,20
B,RandomForest,5,3700,fri_pm_scan,0.0,0.06,0.0,0.5,,0.0,20
B,RandomForest,5,3701,fri_pm_scan,1.0,0.08893862531014879,0.0,0.07142857142857142,0.7105263157894737,0.0,20
B,RandomForest,5,3702,fri_pm_scan,0.0,0.12551929640685336,0.0,0.0625,0.6578947368421053,0.0,20
B,RandomForest,5,3703,fri_pm_scan,1.0,0.12498702476631982,0.0,0.14126984126984127,0.7083333333333334,0.0,20
B,RandomForest,5,3704,fri_pm_scan,1.0,0.12498702476631982,0.0,0.20277777777777778,0.7156862745098039,0.0,20
B,RandomForest,5,3705,fri_pm_scan,1.0,0.12514453569244127,0.0,0.26926406926406926,0.7109375,0.0,20
B,RandomForest,5,3706,fri_pm_scan,1.0,0.27436734974702637,0.0,0.5016666666666667,0.7533333333333334,0.0,20
B,RandomForest,5,3707,fri_pm_scan,1.0,0.27436734974702637,0.0,0.6441798941798942,0.7916666666666666,0.0,20
B,RandomForest,5,3708,fri_pm_scan,1.0,0.27936734974702637,0.0,0.7664965986394559,0.8516483516483516,0.0,20
B,RandomForest,5,3709,fri_pm_scan,0.0,0.13303859989976788,0.0,0.7365646258503402,0.8186813186813187,0.0,20
B,RandomForest,5,3710,fri_pm_scan,0.0,0.02959575497666783,0.0,0.7750463821892393,0.8626373626373627,0.0,20
B,RandomForest,5,3711,fri_pm_scan,0.0,0.11220530226596721,0.0,0.8145021645021644,0.8956043956043955,0.0,20
B,RandomForest,5,3712,fri_pm_scan,0.0,0.05571801822884388,0.0,0.8145021645021644,0.8956043956043955,0.0,20
B,RandomForest,5,3713,fri_pm_scan,0.0,0.11015415148275613,0.0,0.805952380952381,0.8846153846153846,0.0,20
B,RandomForest,5,3714,fri_pm_scan,0.0,0.08787149736323738,0.0,0.805952380952381,0.8846153846153846,0.0,20
B,RandomForest,5,3715,fri_pm_scan,0.0,0.09060516330569182,0.0,0.7988511488511487,0.8736263736263735,0.0,20
B,RandomForest,5,3716,fri_pm_scan,0.0,0.09506896035506358,0.0,0.7928571428571427,0.8626373626373627,0.0,20
B,RandomForest,5,3717,fri_pm_scan,0.0,0.16051929640685336,0.0,0.7506541077969648,0.8241758241758241,0.0,20
B,RandomForest,5,3718,fri_pm_scan,0.0,0.034641706513348636,0.0,0.7506541077969648,0.8241758241758241,0.0,20
B,RandomForest,5,3719,fri_pm_scan,1.0,0.3098639592954859,0.0,0.804985119047619,0.8333333333333333,0.0,20
B,RandomForest,5,3720,fri_pm_scan,1.0,0.3098639592954859,0.0,0.8430765993265993,0.8383838383838383,0.0,20
B,RandomForest,5,3721,fri_pm_scan,1.0,0.3098639592954859,0.0,0.9037037037037037,0.9090909090909091,0.0,20
B,RandomForest,5,3722,fri_pm_scan,0.0,0.09092385871972147,0.0,0.9288720538720538,0.9393939393939393,0.0,20
B,RandomForest,5,3723,fri_pm_scan,0.0,0.0799930518300555,0.0,0.9440972222222223,0.9583333333333334,0.0,20
B,RandomForest,5,3724,fri_pm_scan,0.0,0.07587726391976292,0.0,0.9662698412698412,0.978021978021978,0.0,20
B,RandomForest,5,3725,fri_pm_scan,0.0,0.08118908870382398,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3726,fri_pm_scan,0.0,0.08499507431599172,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3727,fri_pm_scan,0.0,0.13303859989976788,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3728,fri_pm_scan,0.0,0.09252574189483666,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3729,fri_pm_scan,0.0,0.03340720212193679,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3730,fri_pm_scan,0.0,0.04353506852543716,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3731,fri_pm_scan,0.0,0.09907875695694698,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3732,fri_pm_scan,0.0,0.12551929640685336,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3733,fri_pm_scan,0.0,0.10129372510649062,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3734,fri_pm_scan,0.0,0.08793081787294076,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3735,fri_pm_scan,0.0,0.12551929640685336,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3736,fri_pm_scan,0.0,0.12551929640685336,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3737,fri_pm_scan,0.0,0.08537176329097619,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3738,fri_pm_scan,0.0,0.07546432445081969,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3739,fri_pm_scan,0.0,0.09060516330569182,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3740,fri_pm_scan,0.0,0.13303859989976788,0.0,1.0,1.0,0.0,20
B,RandomForest,5,3741,fri_pm_scan,0.0,0.1189570461798321,0.0,0.5,,0.0,20
B,RandomForest,5,3742,fri_pm_scan,0.0,0.13051929640685336,0.0,0.5,,0.0,20
B,RandomForest,5,3743,fri_pm_scan,0.0,0.16115726689842344,0.0,0.5,,0.0,20
B,RandomForest,5,3744,fri_pm_scan,0.0,0.12137621929942259,0.0,0.5,,0.0,20
B,RandomForest,5,3745,fri_pm_scan,0.0,0.12551929640685336,0.0,0.5,,0.0,20
B,RandomForest,5,3746,fri_pm_scan,0.0,0.015,0.0,0.5,,0.0,20
B,RandomForest,5,3747,fri_pm_scan,0.0,0.07749852391156231,0.0,0.5,,0.0,20
B,RandomForest,5,3748,fri_pm_scan,0.0,0.08787149736323738,0.0,0.5,,0.0,20
B,RandomForest,5,3749,fri_pm_scan,0.0,0.11963850698274582,0.0,0.5,,0.0,20
B,RandomForest,5,3750,fri_pm_scan,0.0,0.09837738822223922,0.0,0.5,,0.0,20
B,RandomForest,5,3751,fri_pm_scan,1.0,0.14551929640685338,0.0,0.25,0.9473684210526315,0.0,20
B,RandomForest,5,3752,fri_pm_scan,1.0,0.009998073484412057,0.0,0.1631578947368421,0.47222222222222227,0.0,20
B,RandomForest,5,3753,fri_pm_scan,1.0,0.11498702476631982,0.0,0.17284688995215314,0.47058823529411764,0.0,20
B,RandomForest,5,3754,fri_pm_scan,1.0,0.10498702476631981,0.0,0.1964413875598086,0.453125,0.0,20
B,RandomForest,5,3755,fri_pm_scan,1.0,0.12498702476631982,0.0,0.24916951469583049,0.5066666666666667,0.0,20
B,RandomForest,5,3756,fri_pm_scan,1.0,0.11998702476631981,0.0,0.3084287423103213,0.5476190476190477,0.0,20
B,RandomForest,5,3757,fri_pm_scan,1.0,0.10998702476631982,0.0,0.33442725820545366,0.5164835164835164,0.0,20
B,RandomForest,5,3758,fri_pm_scan,1.0,0.12498702476631982,0.0,0.3728159358915938,0.5104166666666667,0.0,20
B,RandomForest,5,3759,fri_pm_scan,1.0,0.009998073484412057,0.0,0.3819117610784277,0.4242424242424242,0.0,20
B,RandomForest,5,3760,fri_pm_scan,1.0,0.11998702476631981,0.0,0.448001998001998,0.47000000000000003,0.0,20
B,RandomForest,5,3761,fri_pm_scan,1.0,0.11998702476631981,0.0,0.4896119032482669,0.4747474747474748,0.0,20
B,RandomForest,5,3762,fri_pm_scan,1.0,0.12498702476631982,0.0,0.5705831205831206,0.5416666666666667,0.0,20
B,RandomForest,5,3763,fri_pm_scan,1.0,0.11498702476631982,0.0,0.7203742838358222,0.6153846153846153,0.0,20
B,RandomForest,5,3764,fri_pm_scan,1.0,0.11998702476631981,0.0,0.7870835513692656,0.6785714285714286,0.0,20
B,RandomForest,5,3765,fri_pm_scan,1.0,0.12498702476631982,0.0,0.9423056573056574,0.8133333333333334,0.0,20
